geo,population,week,spa_spend,sb_spend,sd_spend,bing_spend,youtube_spend,pmax_spend,shopping_spend,search_spend,sa_spend,display_spend,demandgen_spend,fb-ig_spend,twitter_spend,tiktok_spend,dsp_spend,promotion,amz_rev,dtc_rev,total_rev,spa_impressions,sb_impressions,sd_impressions,bing_impressions,youtube_impressions,pmax_impressions,shopping_impressions,search_impressions,sa_impressions,display_impressions,demandgen_impressions,fb-ig_impressions,twitter_impressions,tiktok_impressions,dsp_impressions,google_search_index
us,346755490,2023-10-29,40433.84,15585.26,2783.92,36.67,1521.8,22078.1,0,16037.59,0,9.36,0,135395.91,4073,15633.86,15486.42,0,477743.1,490489.54,968232.64,3692776,513420,208620,1141,112851,1477980,0,72312,0,2526,0,11237237,1236515,2657789,2401433,24
us,346755490,2023-11-05,51896.4,15966.65,3085.04,0,0,27158.75,0,14973.92,0,1307.9,0,104999.06,6015.89,15844.15,6181.6,0,419388.29,337767.07,757155.36,5013846,611406,175542,0,0,1435644,0,85351,0,317056,0,7324720,1467812,1888431,1238630,16
us,346755490,2023-11-12,62872.06,21810.57,4598.11,0,0,21098.37,0,24143.69,0,1296.48,0,135967.44,1253.05,12252.79,45175.87,1,669172.08,587543.14,1256715.22,4718294,772307,243752,0,0,1150081,0,128441,0,112460,0,6578528,1074880,1327078,7180048,19
us,346755490,2023-11-19,87248.93,37481.06,11230.05,947.63,0,59236.26,0,39371.71,0,533.54,0,198056.12,0,25481.58,77032.08,1,2122978.33,1122682.33,3245660.66,9152732,1261955,632047,80779,0,2723362,0,204858,0,40625,0,7737668,0,6821945,12137385,25
us,346755490,2023-11-26,66212.96,24343.62,3716.02,1751.99,0,37312.88,0,19793.96,0,232.65,0,104101.4,0,4148.73,22978.1,1,1029215.76,841756.69,1870972.45,5324101,935569,199472,12740,0,2075435,0,133133,0,19675,0,4251742,0,726081,4067020,15
us,346755490,2023-12-03,40637.54,12294.48,2933,1428.71,0,7212.88,0,4962.07,0,0,0,0,0,0,7613.09,0,461154.23,317654.75,778808.98,3320284,599377,160752,8717,0,545437,0,8730,0,0,0,0,0,0,1078812,8
us,346755490,2023-12-10,42309.05,12364.24,2739.8,1062.37,0,14096.71,0,7031.47,0,0,0,36257.01,0,2000,13610.87,0,594662.07,333444.58,928106.65,3796141,591805,183470,7825,0,937291,0,11903,0,0,0,2347280,0,796124,1662176,10
us,346755490,2023-12-17,39589.81,12020.61,2915.05,681.77,0,12292.64,0,6224.95,0,0,0,57993.3,0,0,14078.08,0,560294.04,358441.49,918735.53,3540452,494423,208391,11085,0,832523,0,17977,0,0,0,5241931,0,0,1871743,9
us,346755490,2023-12-24,32926.09,11087.51,1838.87,630.25,0,10131.88,0,6097.47,0,0,0,14698.87,0,0,2788.35,0,355503.4,406555.5,762058.9,3667455,537217,127148,15344,0,710905,0,17951,0,0,0,1718171,0,0,440756,11
us,346755490,2023-12-31,30417.65,10811.1,1528.21,651.4,0,10118.15,0,10021.32,0,0,0,66760.18,0,0,0,0,348860.62,419683.6,768544.22,3684041,545722,111940,25471,0,873187,0,102543,0,0,0,11735521,0,0,0,10
us,346755490,2024-01-07,39081.53,12183.23,1540.79,992.64,0,21984.93,0,11916.6,0,0,0,55667.08,5382.06,0,0,0,668708.8,834085.75,1502794.55,4125600,595414,124254,22390,0,1270410,0,61328,0,0,0,6807752,5857249,0,0,23
us,346755490,2024-01-14,31095.33,11726.24,1489.69,1104.46,0,28092.65,0,9474.17,0,0,0,54767.94,4912.35,0,24944.5,0,710061.1633,715944.9,1426006.063,3649715,514712,107185,29804,0,1765041,0,42023,0,0,0,7724615,2782163,0,4925757,17
us,346755490,2024-01-21,24178.53,14028.36,1530.82,973.45,0,21954.11,0,8114.85,0,0,0,46505.15,4279.8,0,28556.27,0,504982.61,325593.8,830576.41,2796071,696322,122090,26547,0,1305896,0,37301,0,0,0,5975044,1530302,0,7429250,19
us,346755490,2024-01-28,20546.17,10725.99,1392.93,1107.59,0,26704.15,0,7287.98,0,0,0,39251.28,1775.82,0,17250.94,0,507094.45,439632.98,946727.43,2538731,606460,108266,22248,0,1710433,0,36698,0,0,0,4386991,1297007,0,6325542,13
us,346755490,2024-02-04,28283.2,10768.63,1491.46,1247.54,0,35344.39,0,10303.52,0,0,0,34578.25,1736.8,0,29357.51,0,726696.415,523578.87,1250275.285,3357508,587651,90706,36613,0,2259282,0,50601,0,0,0,3153619,1951350,0,8003585,13
us,346755490,2024-02-11,25922.89,10561.87,1518.67,1363.85,0,39692.6,0,12373.99,0,0,0,35195.61,1811.47,0,30173.02,0,577927.2966,645179.12,1223106.417,3058060,607026,82035,25557,0,2419933,0,51247,0,0,0,3433387,1680478,0,8463105,15
us,346755490,2024-02-18,23771.23,9747.05,1467.07,1379.99,0,59198.23,0,19964.36,0,0,0,37168.3,270.93,8107.44,13117.11,0,807582.4633,603222.83,1410805.293,2750433,546200,120538,23632,0,3758960,0,67599,0,0,0,3806132,279471,1021747,4655871,21
us,346755490,2024-02-25,16561.98,8974.96,1386.62,1234.71,0,44322.35,0,19761.93,0,0,0,110652.35,0,11466.31,4281.85,0,542452.6975,522622.68,1065075.378,1947393,473855,99013,21956,0,3171054,0,68608,0,0,0,10948085,0,1097812,2124241,19
us,346755490,2024-03-03,16528.1,8565.33,1633.59,870.33,0,26214.24,0,28209.68,0,0,0,117266.04,0,9913.44,9814.74,0,492993.015,492797.8,985790.815,2368710,416783,83828,20482,0,1741792,0,97979,0,0,0,13419634,0,631904,3584138,18
us,346755490,2024-03-10,34911.25,8988.49,2527.42,798.87,0,33194.94,184.73,29715.11,1293.09,0,0,106290.16,0,451.1,47992.55,0,745502.885,634190.71,1379693.595,3398859,467644,97187,26605,0,2033739,9380,94161,1384,0,0,15061081,0,23587,14429476,20
us,346755490,2024-03-17,35372.57,10069.39,1893.96,1395.97,0,56310.24,180.66,16153.99,5838.48,0,0,74427.13,0,0,53070.98,0,738194.095,764009.64,1502203.735,4360564,578592,111449,33488,0,4058086,5918,58684,5734,0,0,8512847,0,0,14647878,23
us,346755490,2024-03-24,46437.63,10233.51,1978.43,1597.33,0,78745.39,61.21,33240.42,6201.34,0,0,63332.62,0,0,57777.58,0,1221460.03,1230190.66,2451650.69,5649077,597690,104614,42231,0,6031786,4225,108147,5601,0,0,6586276,0,0,13620301,40
us,346755490,2024-03-31,28279.51,10127.29,1433.85,849.1,0,15884.77,35.74,13042.01,1271.29,0,0,17515.79,0,0,21671.22,0,632002.92,558650.24,1190653.16,3446761,595696,115850,18504,0,1223371,11418,33781,1411,0,0,1459983,0,0,6789905,25
us,346755490,2024-04-07,34809.98,11737.29,1581.02,632.67,0,24295.65,8.25,8753.83,1423.62,0,0,20182.77,0,0,24657.94,0,742422.23,458296.66,1200718.89,3648834,509039,116385,19674,0,1575461,4283,27449,1461,0,0,1769095,0,0,4158561,16
us,346755490,2024-04-14,27363.22,11866.98,1433.29,955.97,0,25639.6,390.9,17777.77,1240.93,0,0,62761.99,0,550.18,30408.77,0,657006.72,622982.48,1279989.2,3051513,646247,124504,30348,0,1891879,25241,51329,1548,0,0,8241142,0,21734,4723932,21
us,346755490,2024-04-21,42519.56,12312.78,1536.47,1272.78,0,46315.73,77.94,32260.49,3603.83,0,0,127992.8,0,22.37,66742.33,0,833666.39,851472.19,1685138.58,5223802,803739,114907,21647,0,3890136,5558,109210,4208,0,0,15724976,0,629,10507776,63
us,346755490,2024-04-28,25440.66,11749.38,1169.96,728.62,0,14079.24,0,24752.69,56.72,0,0,31797.36,0,841.67,29872.39,0,493622,404102.63,897724.63,2057405,852261,87225,12154,0,1148864,0,76184,114,0,0,3764104,0,22296,4499619,38
us,346755490,2024-05-05,29633.88,12466.24,1276.69,698,347.08,29735.97,0,18801.3,1355.45,0,0,49322.02,0,4514.83,25205.19,0,635099.64,681543.93,1316643.57,2561534,825718,93341,8828,26155,2226865,0,82149,1626,0,0,5471907,0,172582,2573548,25
us,346755490,2024-05-12,39099.72,12834.6,1736.82,635.81,1912.49,29044.05,0,19350.59,53.07,0,1729.31,48206.41,0,17599.06,34852.27,0,747192.43,824403.91,1571596.34,4020598,862610,106956,13416,95178,2279707,0,86106,78,0,408026,5345476,0,790004,2992988,30
us,346755490,2024-05-19,36996.16,12745.91,1235.47,1083.54,568.41,39466.18,0,22710.04,0,0,605.26,73403.62,0,12218.61,49112.12,0,808794.11,932621.12,1741415.23,3676745,792369,74195,15295,26554,3505336,0,95722,0,0,162645,6978584,0,385965,4526466,39
us,346755490,2024-05-26,46030.43,12573.74,1245.17,1718.78,0,22937.82,0,21425.66,0,0,3316.33,53634.49,0,12916.68,52786.68,0,1132288.83,1313109.48,2445398.31,3501985,691044,76657,121337,0,2132121,0,86329,0,0,488492,5727209,0,458448,6626685,41
us,346755490,2024-06-02,39677.08,11075.56,885.91,2127.95,0,22217.89,0,25176.09,0,0,3078.17,56450.85,0,46.08,36337.9,0,884057.69,678538.48,1562596.17,2700346,567770,63050,96368,0,1826579,0,91304,0,0,731255,5830256,0,1402,5847104,36
us,346755490,2024-06-09,51506.63,11958.48,999.53,1857.67,0,32981.63,0,28704.79,2590.33,0,0,99428.48,0,0,44763.65,0,1111234.68,1127799.38,2239034.06,4054837,579815,61658,59944,0,2251411,0,110300,2934,0,0,10999772,0,0,6314354,44
us,346755490,2024-06-16,58461.76,11393.17,983.06,1978.48,0,18607.04,0,23668.79,1468.52,1188.11,3282.3,55066.62,0,0,31344.61,0,883688.31,1039078.82,1922767.13,4909663,702397,82207,60502,0,1617094,0,95456,1373,269325,786886,6336611,0,0,4950180,43
us,346755490,2024-06-23,62559.25,12396.07,867.26,2144.59,0,16045.11,0,19994.74,0,0,2268.55,31989.52,0,0,25948.89,0,932673.86,602132.66,1534806.52,4659883,724993,56003,78357,0,1532360,0,97604,0,0,443447,2949890,0,0,3807789,35
us,346755490,2024-06-30,61062.2,11790.35,918.9,3751.96,0,20408.83,0,10759.3,0,0,0,82069.35,0,0,71141.96,0,759935.26,818700.66,1578635.92,3742261,724161,57427,398345,0,1601045,0,23130,0,0,0,5632311,0,0,9998214,36
us,346755490,2024-07-07,68644.65,12852.56,1075.16,2842.84,0,77315.23,933.56,30640.89,11525.07,0,9646.09,154701.39,0,0,112871.29,0,1137605.84,2184456.14,3322061.98,4438031,1064648,62802,437975,0,6350854,72941,88052,11097,0,1800243,13484008,0,0,12216366,64
us,346755490,2024-07-14,327085.6,41870.63,2273.04,5794.07,0,197924.52,800.33,62306.92,15958.22,4281.95,14675.46,219415.54,0,0,96111.78,1,9346992.18,4248899.83,13595892.01,23022454,3437664,102201,999887,0,13274808,94759,136491,12519,742315,2788246,15796771,0,0,6746173,88
us,346755490,2024-07-21,45027.85,10251.08,626.32,3180.06,0,36740.75,625.4,13031.77,0,15.58,0,18254.94,0,0,832,0,532804.75,442807.38,975612.13,3413192,521330,54395,468668,0,2893157,73752,41157,0,1257,0,1193412,0,0,715799,36
us,346755490,2024-07-28,43718.27,10109.31,1007.56,3930.96,0,41675.04,0,15078.13,0,13.95,7380.61,28969.32,0,0,17120.1,0,818709.29,991461.61,1810170.9,2141900,560633,140830,753522,0,3617782,0,59953,0,3674,1809359,2623335,0,0,3555810,30
us,346755490,2024-08-04,44843.71,13351.67,1741.31,3542,0,39665.07,0,17684.34,0,0,6975.6,74447.67,0,0,59555.73,0,1058470.86,605371.99,1663842.85,4655788,1656240,410889,878850,0,3234874,0,58065,0,0,1858511,5354328,0,0,7251600,34
us,346755490,2024-08-11,45723.94,11005.33,1420.66,4909.71,0,94258.45,8.61,25311.22,1231.95,0,148.87,129236.29,0,1645.69,53640.72,0,1058736.46,1229224.82,2287961.28,4909766,1285335,244959,1592947,0,8483679,373,79092,1111,0,14485,9123593,0,587110,7713207,43
us,346755490,2024-08-18,55888.59,11232.69,1091.01,6764.56,7063.34,85194.59,0,20429.41,0,0,1515.85,126648.92,0,21987.04,73067.97,0,970384.56,1402887.68,2373272.24,5208594,1253459,272759,945267,1147320,7823147,0,91057,0,0,53897,9191935,0,2198169,7384141,39
us,346755490,2024-08-25,84145.8,15612.03,2315.99,3965.23,9109.59,29596.35,0,19390.23,0,0,6235.34,129083.67,0,11104.79,81380.92,0,1353125.59,1079287.12,2432412.71,7072474,1527615,417374,746820,861475,2267783,0,94480,0,0,1406205,11943567,0,898685,8552501,40
us,346755490,2024-09-01,99914.35,17199.49,2911.37,5595.63,2692.12,45916.3,0,29418.47,0,0,11252.8,150626.36,0,2713.08,98615.77,0,1707598.77,1435464.79,3143063.56,11939290,1520244,641689,823448,222737,2773607,0,130222,0,0,2520243,14488361,0,116151,11236863,51
us,346755490,2024-09-08,62785.27,12093.69,1618.05,4215.49,0,24263.79,0,22309.68,0,0,6362.85,98976.69,0,735.77,75098.59,0,954257.01,653976.83,1608233.84,6646022,1195290,353781,671779,0,1744062,0,105816,0,0,1459319,10324329,0,25588,7524075,49
us,346755490,2024-09-15,71728.12,10429.5,1074.01,2899.31,7353.23,28837.83,0,17328.83,0,0,5706.97,110612.91,0,721.71,54861.27,0,958572.54,1018003.87,1976576.41,7761408,1149267,241986,531970,647276,1578954,0,93757,0,0,1401067,9355273,0,22832,6298797,38
us,346755490,2024-09-22,77192.69,13518.09,1524.49,3066.62,13340.65,22920.82,0,17931.09,0,0,8608.74,106322.85,0,13269.86,105285.92,0,1373008.61,879805.15,2252813.76,10377684,1902109,305658,551728,1157861,1280405,0,133225,0,0,2061172,8521931,0,840499,10916949,40
us,346755490,2024-09-29,101693.98,17624.42,1860.35,3812.82,30095.83,87869.84,0,46307.35,0,0,18100.93,210740.59,0,20146.09,132712.92,0,2415351.83,2966432.29,5381784.12,15993808,2420957,335491,439685,2850848,4804678,0,218360,0,0,2042858,17905212,0,1977626,11364812,60
us,346755490,2024-10-06,389011.28,57472.46,5437.4,7026.76,47816.13,139301.83,0,67227.01,0,0,15832.39,254440.19,0,9955.37,129078.33,1,9083041.71,5156649.82,14239691.53,48336677,6056018,925021,755212,3501000,6923542,0,248349,0,0,1574657,19974238,0,1006875,12465156,100
us,346755490,2024-10-13,49532.3,16483.2,1504.12,2790.8,1457.76,33087.24,0,8712.7,0,0,3126.95,26707.25,0,1930.58,28400.65,0,1025835.7,832465.81,1858301.51,6367466,2579170,598518,425177,8269,1270674,0,50915,0,0,667288,1967661,0,188789,2491472,54
us,346755490,2024-10-20,47074.78,16303.07,1209.41,4070.7,209.63,33388.59,0,9638.59,0,0,4164.03,46933.65,0,1399.27,25253.26,0,1253866.42,665556.97,1919423.39,5545326,2411331,331686,493932,3652,1628062,0,57269,0,0,922207,3951644,0,68014,2018219,39
us,346755490,2024-10-27,60934.4,18974.2,1476.36,1922.89,16.64,40992.24,0,13806.97,0,0,1643.22,56750.88,0,1280.77,44313.7,0,1699759.21,1246898.74,2946657.95,7796074,1996692,446455,265479,406,2645181,0,52716,0,0,516966,3926246,0,56305,2881971,35
us,346755490,2024-11-03,59031.04,18384.51,1422.58,3200.16,10943.74,66262.03,0,14870.01,0,0,7249.24,79900.6,0,2102.56,64839.84,0,1382697.89,1056376.55,2439074.44,6904911,1941100,340967,564433,986911,2559282,0,78843,0,0,2316891,5146278,0,95630,3054087,35
us,346755490,2024-11-10,73407.22,20524.67,1794.83,5374.7,23754.51,108183.81,0,42456.42,0,0,16405.63,156532.78,0,886.98,66172.65,0,1277706.01,1719631.34,2997337.35,10830726,2451605,357344,1014539,1960137,4106668,0,213276,0,0,11036273,11442355,0,38271,4264322,38
us,346755490,2024-11-17,225533.88,57320.92,3095.2,10820.03,35583.22,136465.63,0,56065.12,0,0,12731.12,222943.18,0,873.65,82757.49,1,3473181.84,3077051.92,6550233.76,17018471,4107449,417922,2153713,2712479,5407606,0,286115,0,0,5899476,13225779,0,34473,11293922,55
us,346755490,2024-11-24,416137.15,86730.89,2614.77,15552,30859.96,163808.07,0,87861.22,0,0,6460.88,321927.95,0,0,210165.83,1,5599577.85,4347194.43,9946772.28,34246701,6617271,443241,2779711,2289669,5716105,0,308015,0,0,1135733,15450894,0,0,19775479,73
us,346755490,2024-12-01,121789.16,36981.74,1294.5,6567.97,4172.48,78350.83,0,31961.98,0,0,3095.56,137202.9,0,0,77932.91,1,2626031.7,3052414.45,5678446.15,11406312,3014298,402944,767406,330201,3019496,0,135517,0,0,452282,7509430,0,0,9689290,46
us,346755490,2024-12-08,70677.46,25549.24,1999.8,2638.34,4238.19,24931.25,0,6887.54,0,0,730.75,68983.68,0,0,42476.84,0,1807271.03,621400.83,2428671.86,4929028,2164416,597281,380852,366800,1125519,0,23096,0,0,60056,4852453,0,0,2130088,37
us,346755490,2024-12-15,70202.18,21084.93,1125.46,3468.69,15968.71,31617.66,0,23087.17,0,0,2507.46,197289.53,0,0,40212.39,0,1131182.29,930465.27,2061647.56,5139783,2054496,563101,670967,1357354,1473127,0,170322,0,0,374946,16273136,0,0,2161338,42
us,346755490,2024-12-22,65678.33,22039.57,670.98,3418.87,141868.24,14345.86,0,5263.56,0,0,842.69,64053.86,0,0,57374.73,0,640508.77,730632.87,1371141.64,5745690,1978633,214650,735574,13086924,650373,0,27366,0,0,106990,5693162,0,0,5313538,41
us,346755490,2024-12-29,64451.44,19549.88,724.69,1414.08,75083.34,0,0,0,0,0,0,17161.82,0,0,15817.83,0,1078889.22,1377995.24,2456884.46,5859705,2130678,234695,785542,7994648,0,0,0,0,0,0,2690683,0,0,1589678,40
us,346755490,2025-01-05,90495.03,28476.16,1621.48,0,0,0,0,0,0,0,0,0,0,0,14653.33,0,2359362.92,1212417.69,3571780.61,7606048,2671387,437055,80239,0,0,0,0,0,0,0,2232154,0,0,1742341,56
us,346755490,2025-01-12,106513.26,25790.25,2287.7,0,0,0,0,0,0,0,0,0,0,0,20622.02,0,1697321.27,901604.36,2598925.63,9413616,2534092,738449,112551,0,0,0,0,0,0,0,6844677,0,0,1668042,52
us,346755490,2025-01-19,92176.39,23332.87,1421.18,0,0,0,0,0,0,0,0,0,0,0,17290.89,0,1362192.62,1489679.62,2851872.24,7723227,2431644,368765,561259,0,0,0,0,0,0,0,10845953,0,0,1375637,57
us,346755490,2025-01-26,72489.6,19478.17,771.1,0,0,0,0,0,0,0,0,0,0,0,13109.41,0,1008495.66,838207.47,1846703.13,6304811,2150349,218504,298030,0,0,0,0,0,0,0,5038889,0,0,1278081,35
us,346755490,2025-02-02,105955.8,22693.34,1580.45,0,0,0,0,0,0,0,0,0,0,0,20652.78,0,2058383.71,781678.02,2840061.73,8773135,2497773,319956,180013,0,0,0,0,0,0,0,8937731,0,0,2910767,41
us,346755490,2025-02-09,83235.33,20407.59,852.95,0,0,0,0,0,0,0,0,0,0,0,25813.2,0,1325097.36,908431.97,2233529.33,6226415,2172808,171996,234550,0,0,0,0,0,0,0,10184670,0,0,2032437,44
us,346755490,2025-02-16,65835.18,18318.05,832.99,0,0,0,0,0,0,0,0,0,0,0,19879.28,0,1112092.42,1008519.21,2120611.63,4805167,1823656,182786,435131,0,0,0,0,0,0,0,10275526,0,0,1607179,49
us,346755490,2025-02-23,29961.12,7598.54,513.35,0,0,0,0,0,0,0,0,0,0,0,1874.81,0,735884.5,381781.7,1117666.2,2396336,789964,106371,139996,0,0,0,0,0,0,0,7767126,0,0,217286,58
